DISCOUNT IN %,HOTEL_RATING,NEW PRICE,SAVE IN DOLLARS,DEPARTURE DATE,PACKAGE,DURATION,COUNTRY,CITY,HOTEL,OLD PRICE,GATEWAY,LINK
37,rating:5,$1375,$820,2024-05-03,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2195,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=10&no_hotel=977&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:4.5,$1495,$620,2024-04-30,All Inclusive,7,Dominican Republic,Puerto Plata,Iberostar Costa Dorada,$2115,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=8&no_hotel=309&date_dep=20240430&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
32,rating:5,$1615,$760,2024-05-03,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2375,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=10&no_hotel=12084&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
38,rating:5,$1695,$1080,2024-05-03,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2775,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=10&no_hotel=1164&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:5,$1825,$770,2024-05-03,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2595,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=10&no_hotel=11949&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$2005,$810,2024-05-03,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$2815,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=10&no_hotel=11216&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:4.5,$2115,$730,2024-05-03,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2845,Halifax:YHZ,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHZ&dest_dep=73&no_hotel=1370&date_dep=20240503&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
56,rating:4.5,$855,$1120,2024-03-24,All Inclusive,7,Cuba,Holguin,Playa Pesquero Resort Suites and Spa,$1975,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=6&no_hotel=1592&date_dep=20240324&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
50,rating:4,$1045,$1070,2024-03-24,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2115,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=15&no_hotel=72&date_dep=20240324&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
41,rating:5,$1435,$1020,2024-03-24,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2455,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=15&no_hotel=1817&date_dep=20240324&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
40,rating:4,$1515,$1010,2024-03-24,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2525,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=15&no_hotel=10860&date_dep=20240324&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:4.5,$2235,$650,2024-04-05,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2885,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=73&no_hotel=1370&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
38,rating:5,$1695,$1050,2024-03-16,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2745,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=24&no_hotel=273&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:5,$1785,$940,2024-03-16,All Inclusive,7,Mexico,Cancun,Riu Cancun,$2725,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=2&no_hotel=1678&date_dep=20240316&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
29,rating:5,$1885,$780,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2665,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=24&no_hotel=11705&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:5,$2085,$800,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2885,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=24&no_hotel=10652&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$2105,$980,2024-04-06,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$3085,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=2&no_hotel=11899&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:5,$2385,$720,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$3105,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=24&no_hotel=12285&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:4.5,$2435,$730,2024-04-06,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$3165,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=24&no_hotel=1716&date_dep=20240406&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
28,rating:5,$1735,$680,2024-04-05,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2415,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=10&no_hotel=977&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:5,$1765,$910,2024-04-05,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2675,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=10&no_hotel=1164&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1915,$890,2024-04-05,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2805,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=10&no_hotel=11949&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:4.5,$2235,$650,2024-04-05,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2885,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=73&no_hotel=1370&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:5,$2395,$870,2024-04-05,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$3265,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=10&no_hotel=11216&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
15,rating:5,$2865,$540,2024-04-05,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$3405,Hamilton:YHM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YHM&dest_dep=10&no_hotel=12084&date_dep=20240405&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$1875,$490,2024-03-21,All Inclusive,7,Mexico,Mazatlán,Riu Emerald Bay,$2365,Kelowna:YLW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YLW&dest_dep=69&no_hotel=3282&date_dep=20240321&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
11,rating:5,$2885,$370,2024-03-22,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$3255,Kelowna:YLW,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YLW&dest_dep=24&no_hotel=10652&date_dep=20240322&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
52,rating:4,$945,$1050,2024-04-01,All Inclusive,7,Cuba,Varadero,Melia Varadero,$1995,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=15&no_hotel=72&date_dep=20240401&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
43,rating:5,$1375,$1070,2024-03-18,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2445,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=15&no_hotel=1817&date_dep=20240318&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
40,rating:4,$1455,$980,2024-03-18,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2435,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=15&no_hotel=10860&date_dep=20240318&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:4.5,$2355,$610,2024-03-18,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2965,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=73&no_hotel=1370&date_dep=20240318&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
27,rating:5,$1825,$680,2024-03-25,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2505,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=10&no_hotel=977&date_dep=20240325&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1835,$1020,2024-03-25,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2855,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=10&no_hotel=1164&date_dep=20240325&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$1935,$510,2024-03-18,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2445,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=10&no_hotel=12084&date_dep=20240318&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
23,rating:5,$2105,$640,2024-04-08,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2745,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=10&no_hotel=11949&date_dep=20240408&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:4.5,$2355,$610,2024-03-18,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2965,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=73&no_hotel=1370&date_dep=20240318&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
22,rating:5,$2555,$760,2024-04-08,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$3315,Kitchener:YKF,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YKF&dest_dep=10&no_hotel=11216&date_dep=20240408&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
47,rating:4,$1065,$970,2024-04-04,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2035,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=15&no_hotel=72&date_dep=20240404&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
40,rating:5,$1455,$1010,2024-03-28,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2465,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=15&no_hotel=1817&date_dep=20240328&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
38,rating:4,$1585,$1010,2024-03-21,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$2595,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=15&no_hotel=10860&date_dep=20240321&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
8,rating:4.5,$2495,$220,2024-04-09,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2715,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=73&no_hotel=1370&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
35,rating:5,$1585,$860,2024-04-11,All Inclusive,7,Mexico,Riviera Maya,Grand Sunset Princess All Suites and Spa Resort,$2445,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=24&no_hotel=273&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
34,rating:5,$1685,$890,2024-04-11,All Inclusive,7,Mexico,Cancun,Riu Dunamar,$2575,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=2&no_hotel=11264&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$1835,$840,2024-04-11,All Inclusive,7,Mexico,Riviera Maya,Family Club at Grand Riviera Princess All Suites and Spa Resort,$2675,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=24&no_hotel=11705&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
30,rating:5,$1965,$860,2024-04-11,All Inclusive,7,Mexico,Riviera Maya,Royalton Riviera Cancun An Autograph Collection All Inclusive Resort and Casino,$2825,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=24&no_hotel=10652&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:4.5,$2255,$800,2024-04-11,All Inclusive,7,Mexico,Riviera Maya,Iberostar Selection Paraiso Maya Suites,$3055,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=24&no_hotel=1716&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
26,rating:5,$2595,$920,2024-04-11,All Inclusive,7,Mexico,Cancun,Planet Hollywood Cancun An Autograph Collection All Inclusive Resort,$3515,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=2&no_hotel=11899&date_dep=20240411&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
19,rating:5,$2975,$740,2024-04-04,All Inclusive,7,Mexico,Riviera Maya,Royalton Splash Riviera Cancun An Autograph Collection All Inclusive Resort,$3715,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=24&no_hotel=12285&date_dep=20240404&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
25,rating:5,$1835,$630,2024-03-26,All Inclusive,7,Dominican Republic,Punta Cana,Riu Bambu,$2465,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=10&no_hotel=977&date_dep=20240326&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:5,$1845,$950,2024-03-26,All Inclusive,7,Dominican Republic,Punta Cana,Grand Bavaro Princess,$2795,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=10&no_hotel=1164&date_dep=20240326&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
16,rating:5,$2055,$410,2024-03-19,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Splash Punta Cana An Autograph Collection All Inclusive Resort and Casino,$2465,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=10&no_hotel=12084&date_dep=20240319&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$2185,$550,2024-04-09,All Inclusive,7,Dominican Republic,Punta Cana,Family Club at Grand Bavaro Princess,$2735,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=10&no_hotel=11949&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
8,rating:4.5,$2495,$220,2024-04-09,All Inclusive,7,Dominican Republic,La Romana,Iberostar Selection Hacienda Dominicus,$2715,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=73&no_hotel=1370&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
20,rating:5,$2635,$670,2024-04-09,All Inclusive,7,Dominican Republic,Punta Cana,Royalton Bavaro An Autograph Collection All Inclusive Resort and Casino,$3305,London:YXU,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YXU&dest_dep=10&no_hotel=11216&date_dep=20240409&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
42,rating:4,$1015,$760,2024-04-29,All Inclusive,7,Cuba,Varadero,Playa Vista Azul,$1775,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=15&no_hotel=10860&date_dep=20240429&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
47,rating:4,$1135,$1020,2024-04-22,All Inclusive,7,Cuba,Varadero,Melia Varadero,$2155,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=15&no_hotel=72&date_dep=20240422&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
36,rating:5,$1435,$810,2024-04-29,All Inclusive,7,Cuba,Varadero,Iberostar Selection Varadero,$2245,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=15&no_hotel=1817&date_dep=20240429&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:5,$1905,$960,2024-05-05,All Inclusive,7,Jamaica,Montego Bay,Riu Palace Aquarelle,$2865,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=18&no_hotel=12486&date_dep=20240505&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
18,rating:5,$2245,$510,2024-04-28,All Inclusive,7,Jamaica,Ocho Rios,Riu Ocho Rios,$2755,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=1843&no_hotel=2056&date_dep=20240428&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
24,rating:5,$2265,$720,2024-04-21,All Inclusive,7,Jamaica,Negril,Riu Negril,$2985,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=4244&no_hotel=1779&date_dep=20240421&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
31,rating:5,$2355,$1090,2024-05-05,All Inclusive,7,Jamaica,Negril,Royalton Negril An Autograph Collection All Inclusive Resort,$3445,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=4244&no_hotel=88&date_dep=20240505&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
33,rating:5,$2365,$1170,2024-05-05,All Inclusive,7,Jamaica,Montego Bay,Royalton Blue Waters Montego Bay An Autograph Collection All Inclusive Resort,$3535,Moncton:YQM,https://book.sunwing.ca/cgi-bin/handler.cgi?gateway_dep=YQM&dest_dep=18&no_hotel=11032&date_dep=20240505&duration=7&price_max=999999&searchtype=PA&code_ag=rds&language=en&swg_engine=1&nb_rooms=1&nb_adult_forf=2&nb_adult=2&nb_child_forf=0&nb_child=0
